country,code,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212512,234496,267472,311440,337088,311440,340752,373728,318768,366400,432352,428688,494640,531280,604560,795088,1095536,1333696,1450944,1520560,1608496,1714543.989,1743826.273,2106562.273,1600989.705,2018745.136,1996527.993,1897526.855,2391860.575,2292768.008,2369416.714,2028321.826,1870566.888,1372057.18,1552032.031,1595856.035,1756928.04,1756784.045,1873888.049,1851760.054,1738032.059,2023805.505,2031114.95,2038424.396,2041720.962,2060019.758,2081982.553,2103945.348,2103924.143,2122222.939,2191817.734,2363353.38,1560629.809,1538328.224,1556340.048,1589019.097,1739055.566,1756870.754,1935706.62,1995348.422,2395354.87,1794894.249,2251678.246,2092683.608,2227837.571,1706784.811,1721408.475,1723469.077,1786822.738
Swaziland,SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,3664,3664,3664,3664,3664,3664,3664,3664,3664,32976,3664,0,0,10992,80608,201520,227168,278464,304112,366400,399376,381056,370064,311440,337088,333424,340752,439680,447008,465328,436016,436016,271136,333424,439680,458000,436016,436016,436016,963632,875696,835392,710816,1080880,1062560,959968,1201792,1212784,1238432,1190800,1146832,1132176,1047904,1040576,1029584,1029584,1077216,1110192,1066224,1058896,1073552,1234768,1524224,901344,981952,1154160,1211469.423,1198719.681
Sweden,SWE,201520,216176,216176,227168,337088,315104,476320,611888,512960,754784,751120,967296,985616,985616,1036912,1080880,1113856,1036912,1223776,1088208,1341024,1432624,1711088,1736736,1872304,2275344,2429232,2572128,2180080,2213056,2828608,2751664,3147376,3216992,3550416,3828880,3751936,3803232,4246576,4957392,4946400,5279824,5250512,5279824,5891712,5954000,6155520,6855344,7298688,9134352,9170992,8522464,8925504,9804864,10325152,10163936,11292448,12772704,13644736,12560192,12988880,12651792,14018464,15758864,14846528,14949120,15758864,6763744,8002176,7679744,10402096,6012624,9944096,12098528,14439824,12897280,12534544,17627504,16246176,19371568,18931888,18942880,18737696,19518128,21734848,22867024,25050768,28945600,26138976,29304672,18477552,15044384,13025520,15839472,12446608,4554352,17382016,25098400,30806912,26838800,28663472,33444992,34529536,32558304,34503888,39105872,43385424,38853056,42081040,42388397.09,49170520.52,48799506.54,51272586.75,55313056.67,60368070.06,62562212.63,72517359.94,68929738.57,77606031.14,86381132.84,92287025.39,84508955.17,84703400.87,87289810.93,79823137.19,80760470.9,88241245.8,85740808.6,79476914.57,84869066.08,71714239.88,69389080.86,62257370.16,58268975.52,57308845.95,62364730.08,62010522.62,59695574.82,57426039.42,55521821.86,57445980.85,57678094.52,57391624.1,57340359.68,59784553.46,59199626.38,63154030.52,58086566.75,58640204.77,55819025.29,54677641.82,55650389.46,56596989.35,57177717.67,56422470.32,53784890.01,53612696.46,52756378.71,50641178,47068305.84,52845024.39,48895034.48,46323484.41,44737617.85,43175555.77,43056752.49,42582491.98,42049886.37,41026851.24
Switzerland,CHE,0,0,0,0,0,0,0,0,146560,205184,304112,425024,468992,468992,571584,696160,688832,674176,769440,743792,897680,1110192,1275072,1238432,1168816,1278736,1494912,1417968,1355680,1447280,1670784,1564528,1729408,1912608,1963904,2044512,2084816,2257024,2304656,2542816,2876240,3521104,3469808,2876240,3583392,3847200,4209936,4440768,4748544,5122272,5675536,5184560,5235856,5671872,5961328,6239792,6895648,7998512,8005840,8068128,7789664,8610400,8760624,9251600,8427200,8925504,8482160,6107888,5745152,4605648,7232736,4466416,6151856,7665088,7232736,7536848,7456240,8595744,8965808,10266528,9559376,10097984,10226224,9566704,9555712,9475104,9922112,10464384,10460720,11860368,8313616,6628176,5840416,6173840,4451760,1623152,5767136,9449456,10215232,8533456,10237216,12303712,11230160,10339808,12600496,13622752,17066912,17700784,16290144,16598065.69,19494863.33,20357279.21,24119702.04,29066696.35,28125711.05,30328935.94,31485597.02,32519439.46,35981327.05,38046963.05,40244319.47,41887938.1,42915774.09,46202432.66,41426773,39051090.41,40437069.46,41037716.4,42169844.49,39864465.42,40490006.7,38811717.35,36585043.58,40022062.04,39127895.47,39779998.65,42245585.35,40204139.73,40661167.4,39417615.29,44162474.66,46140525.9,46015720.11,43605008.03,42678900.64,43414377.19,44098786.27,43035312.77,44612676.6,44442131.37,43612239.87,45076210.6,43458952.8,44644430.61,45228659.59,45780171.39,45365927.85,43360356.64,44707346.37,43528725.65,45043247.87,40978719.42,42248111.61,43178915.05,39229244.34,38728135.46,39186546.6,38171742.37,36873441.81
Syria,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,10992,14656,10992,14656,29312,62288,62288,58624,21984,21984,54960,36640,18320,18320,21984,25648,25648,29312,414032,381056,476320,512960,578912,1645136,2004208,1982224,2169088,2225896.343,3218694.75,3060934.739,3199872.399,3606276.421,4361268.432,3672258.137,4910927.864,4603211.296,5953949.512,7232626.08,6649929.072,8874187.228,7756278.998,7885176.257,9654411.216,11171188.35,13737145.61,14632355.64,15181394.37,22484598.64,20726687.93,26534616.16,24364443.32,27774501.39,32849008.72,29389376.94,31073247.78,35942867.19,36679116.71,34271280.72,37045258.64,42200739.27,42561058.26,45221664.65,46189848.79,41200150.12,42322238.49,45377168.82,49757521.32,51771423.31,50481532.11,48140692.14,38438525.41,53581415.94,50384674.71,49880878.76,52840433.65,65718480.22,66877395.9,61562259.43,60716402.04,56139349.21,43790130,35809036.32,30112088.74,28675452.08,28508246.04,28327718.75,28276792.72
Taiwan,TWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,51296,113584,80608,109920,175872,256480,216176,219840,252816,274800,359072,410368,487312,615552,677840,740128,853712,919664,1014928,1384992,1799024,2143440,2909216,3044784,2755328,3572400,3832544,3993760,4488400,4752208,4928080,4202608,4191616,4242912,3773920,3594384,4195280,4173296,4363824,4733888,5250512,5899040,7181440,7767680,7936224,6419328,6426656,4631296,2187408,2861584,3620032,4539696,4473744,3784912,4909760,6393680,6474288,6488944,7199760,7687072,8185376,9574032,10991355.19,11873903.74,12528452.24,14164804.16,15108600.65,16907178.91,17844806.32,19461587.81,21969914.66,24140613.82,26290995.66,28734026.41,31475358.89,35872492.29,40246389.51,39311772.36,43456894.5,56053713.25,61016305.65,70836164.24,75499210.49,83119364.06,74566982.16,74854038.4,82467338.11,84139580.13,83917500.64,93410966.85,97123414.89,111817840.5,121692171.5,120439692.2,130615994.7,139135813.8,152171718.6,157875470.5,165648236.8,173728368.9,186936189,197651642.2,205313831.9,221919613.8,224030457.7,235360059.2,241630231.9,250259274,255803741.1,248964362.1,273733914.6,260072764.5,246906881,264819644.1,266485248.8,255476566.1,257707715,261243485.3,257156432.4,265283767.7,274568335.7,274642991.4
Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903668.498,4064731.387,4192419.911,4401366.148,4720578.849,5020503.673,5326134.066,5625331.877,5883753.18,6050577.926,6302416.041,6630633.709,7039550.447,7410143.724,7727450.574,8026497.377,8440418.242,8761844.006,9057543.898,9367797.493,9441319.548,9809165.72,9625775.015,9805272.339,9944423.926,10031260.43,10812332.82,10839825.3,10788504,11075137.61,10828084.98,10121315.2,9105697.364,7294624.352,5161402.292,2347446.325,2442887.667,2822485.237,2148921.029,2494409.009,2515545.609,2232073.915,2285489.851,1872934.095,2062191.557,2547274.684,2421140.652,2634138.892,3204293.349,2881649.367,2431027.668,2510398.455,2316370.997,2904122.599,2869189.902,4492854.371,4848214.472,5158679.097,5153781.526,5484594.465
Tanzania,TZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688832,828064,703488,765776,802416,1033248,1161488,1370128.543,1758125.682,1651841.347,1794676.534,1765364.534,2461494.818,2164473.091,3182738.216,2303467.364,2281600.508,2785968.492,2007621.948,2197332.372,2062790.121,1873642.166,2106824.908,2148299.768,2196304.169,2346982.522,2337900.248,2277592.908,2367509.569,2271686.096,2161598.411,2110969.245,2253606.35,2176252.546,2424998.787,2063596.622,2433709.716,2527479.775,2822982.836,2481493.418,2457880.372,2570946.817,3039606.277,3486962.996,3686227.119,4231656.345,5360105.388,5878992.637,5710402.123,5937408.294,5693926.633,6840740.809,7807145.025,9237966.949,10912092.9,11241286.62,12575765.46,11608354.43,12121462.37,12498917.12
Thailand,THA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29312,25648,21984,25648,25648,29312,36640,40304,47632,58624,58624,0,32976,14656,0,0,29312,40304,62288,956304,1091872,1278736,1645136,2051840,2374272,2619760,2923872,3019136,3321197.603,3709492.455,4140715.25,5026779.216,5561604.353,7470283.006,7440198.781,9465437.387,12150141.16,17075663.48,14540026.9,15352543.42,19221101.25,21805480.4,24420239.18,24210531.82,24371510.11,28716186.89,32064895.37,34946977.5,36586477.76,39956233.06,37816773.22,37635606.34,42117329.95,45555777.72,48230369.82,49223371.52,56306165.36,66202872.66,77784244.08,89305775.8,98263052.05,107838553.8,121213480.9,134506582,156636060.5,173728592.7,179059502.3,159239391.5,166143456.4,170697597.2,182484479.3,192054352.5,203237370.2,218514139,224346132,227716874.9,230761790,228116314.8,243279220,256422225.2,253800670,270174562.7,284042317,277979114.6,281266910.5,280371048.9,285153346.2,288229160.2
Timor,TLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161216,161216,175872,175872,179536,183200,201520,227168,234496,245488,293120,443344,512960,501968,494640,507813.4187,521821.2915
Togo,TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25648,25648,43968,29312,32976,40304,40304,47632,47632,54960,65952,91600,87936,106256,131904,131904,179536,197856,194192,241824,274800,315104,404861.2752,411505.6401,390268.7555,311440,322432,461664,355408,1381328,793297.4971,705296.1121,816611.1937,622474.577,693301.4101,657410.6694,845832.5002,922622.0872,960906.9219,1021393.77,972673.9682,1048466.687,1030669.716,1068922.811,1004920.423,1174741,1265171,878986,1289967,1850434,1331372,1158913,1322471,1804731,1743929,1721591,1500506,1516752,1522778,2740838,2595698,2503920,2215629,2133528,2175770,2701096,3063832,3320041.797,3417965.02
Tonga,TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,10992,10992,10992,10992,10992,10992,10992,14656,14656,10992,25648,18320,21984,25648,21984,32976,29312,29312,36640,40304,40304,47632,43968,47632,47632,47632,47632,54960,69616,69616,76944,95264,69616,84272,91600,95264,76944,98928,87936,109920,95264,87936,102592,117248,109920,113584,128240,113584,120912,131904,117248,102592,106256,113584,113584,120912,128240,131655.3308,135287.0015
Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25648,65952,124576,197856,223504,289456,333424,414032,527616,769440,648528,868368,1000272,981952,1209120,1656128,1945584,1960240,2099472,3231648,3594384,3645680,3074096,3253632,4067040,4777856,5089296,5741488,7247392,8339264,9453120,10735520,9900128,10665904,10273856,10772160,11021312,10937040,12003264,12640800,13750992,2352288,2513504,2795632,2934864,2835936,2722352,2879904,2564800,3477136,3091702.818,2578741.804,4597933.693,7232082.25,1307394.25,3791526.818,5191115.931,4051522.239,4634187.386,4036866.239,3901179.375,8990356.063,8096399.943,8235513.08,9389821.659,10042043.38,9613295.943,15910818.16,16159260.08,15311864.04,16707078.16,16919434.54,17242380.86,18405235.72,16275545.27,17504408.97,20723080.37,17354846.32,17489066.2,15833100.67,16105026.61,16982524.22,16968317.52,19104171.66,17921083.75,17385977.56,16969487.67,20530138.29,18332463.17,19058638.31,22476773.04,23766081.82,26280582.51,28539304.52,31898734.61,33339965.55,38060252.17,42560648.82,45349201.33,44252406.97,44768966.31,47808676.27,46806957.59,45310467.99,46411865.97,46135952.24,46124952.89,43752705.47,43418814.56,43477140.8
Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992,29312,40304,0,29312,21984,0,0,0,0,0,0,0,0,0,0,0,18320,18320,18320,25648,29312,32976,32976,58624,135568,161216,51296,91600,95264,131904,128240,146560,128240,1220112,1377664,1443616,1377664,1406976,1597504,1560864,1575520,1447280,1588397.144,1724106.148,1764710.784,1793900.943,1944127.921,2753485.614,2460362.868,2881636.466,3083186.182,3592335.691,3852093.61,3738742.867,4207590.485,4731360.192,4823378.171,5391238.739,5541135.864,5841417.346,6748683.476,7477946.054,8750262.22,9465325.736,9800159.287,9492860.04,11249748.13,11488525.03,11870937.3,11992357.52,11663346.29,12376844.9,13140447.13,13127098.53,15362853.13,14891770.62,16353918.83,15776078.3,15548777.45,16580809.26,16747864.44,17808536.66,18120233.04,19670323.94,20545273.45,20558628.35,20925394.53,21926580.69,22268684.67,22602492.56,23684287.86,24333347.42,24321607.28,27102531.27,25524332.18,26306406.51,26865500.82,27892153.23,29274620.16,29008142.96,30484292.81,31576567.88
Turkey,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150224,208848,227168,175872,267472,157552,197856,245488,238160,256480,351744,274800,447008,326096,124576,139232,183200,153888,161216,175872,194192,135568,245488,267472,403040,366400,403040,410368,425024,392048,373728,443344,315104,523952,670512,1036912,948976,1047904,1205456,1366672,1531552,1579184,1879632,1722080,1956576,1883296,2227712,1996880,2037184,1663456,1036912,512960,392048,458000,937984,1403312,842720,1011264,1472928,2451216,2366944,3008144,3279280,3125392,3550416,3971776,3938800,4001088,4664272,5792784,5935680,5866064,4246576,4634960,4906096,5470352,5620576,4946400,6118880,7023888,7089840,7023888,7478224,7701728,7969200,9489760,10185920,10475376,12966896,13435888,13622752,14362880,15975040,16040992,17191804.54,16798536.69,17340838.41,21604545.77,22639942.26,26302961.64,27352956.5,31505761.43,33479114.09,36265486.6,38752698.08,42579228.31,47638166.58,53721857.98,59310029.57,60928684.15,65419388.2,73359480.84,81120828.76,76714013.09,75037983.41,75212413.19,79186174.24,86210236.92,89812381.33,94906274.23,105662649.8,115618233.8,128442603.1,124727961.1,137570451.7,151508467.6,157982004.6,163922249.7,171011162.8,167433113.3,180903047.4,199521938.9,212005568.1,212040281.7,207804162.7,229790601.3,213486093.9,220977701.1,236483892.9,244464112.5,264200797.2,281649184.9,312736708.5,309321194.9,315359637.6,314380032.6,339482252.1,353666209.1,345220584.9,361675460.8,381331944,401239738.3,425329604,428179586.1
Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600744.69,16248764.05,16782341.81,17642089.99,18951119.11,20182723.14,21421109.98,22628698.87,23683490.98,24372790.76,25400833.39,26694265.78,28362471.37,29861736.85,31146783.88,32358954.28,34036338.72,35351036.51,36556678.84,37823905.52,38141840.17,39630462.32,38909006.37,39649288.04,40221469.06,40589212.35,43759961.09,43849660.57,43686643.9,44860795.91,43863956.3,41028612.35,35538869.6,31995394.74,27517515.9,33442533.17,33932209.71,30603724.35,30555884.76,32024953.51,37605021.04,37465591.38,37999764.12,39889610.22,44520132.26,46447083.65,48231552.99,49372149.96,55890130.99,56665735.27,50170750.71,57108890.42,62182267.93,64532919.19,66374122.69,68032094.32,70230943.4,70163831.34,73137791.38,79893662.32
Turks and Caicos Islands,TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29312,29312,32976,40304,43968,47632,47632,54960,58624,65952,69616,73280,98928,102592,102592,120912,142896,164880,172208,179536,183200,183200,183200,186864,197856,205184,216176,218065.0516,219633.5079
Tuvalu,TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,10992,10992,10992,10992,7328,10992,10992,10992,7328,7328,10992,10992,10992,10992,10992,11284.74264,11596.0287
Uganda,UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106256,139232,142896,208848,219840,263808,263808,278464,293120,413705.125,421062.8409,406436.5569,428450.2728,432143.9887,490678.8409,626009.1137,732324.5455,809179.3978,981327.966,1175430.818,1442843.386,1439119.955,1380644.534,1179243.398,1193839.966,1131789.693,988430.7243,804849.8695,698142.2417,672818.3906,626308.9987,527339.9417,545301.7692,614477.4826,581378.3113,617895.1401,702525.3126,768917.5992,863577.0843,801206.9702,763193.7121,783208.9352,801496.8743,801464.8133,711160.5374,933626.3283,1039676.206,1087428.317,1241390.626,1290424.721,1401719.335,1468081.462,1507868.448,1576671.051,1680607.967,2104560.9,2468619.133,2815316.722,3052256.333,3246679.364,3765155.976,4067846.321,3878998.106,4183556.43,4533381.756,5079298.496,5399272.85,5635928.216,5770956.682
Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258479565.8,269062171.9,277385544.8,291014007.3,312026228.1,331775259.1,351884220.6,371545854.3,388409150.1,399226057,415714673.7,437282644,463973764.3,488134235.7,508680253.5,527959862.1,554919933.3,576261054.4,595802721.6,616169710.8,621283370.7,645790044.8,633213035.2,645227082.1,654294443.7,660063936,712169712.6,714004390,711101980.8,730094767,713620005.7,705832231,632538757.8,589062246.2,510201372.9,419267635.3,389865789.2,351409867.3,340243797.4,328580037.6,298205104.4,285338496.4,303560708.4,295675073,307019304.2,310364809.9,313120213.4,332672594.5,336366431.1,325535009.6,277295324.2,294078882.4,307958455.9,303964742,297294996,257587951.9,223910090.8,234203748.3,223220038.3,225018175.3
United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992,10992,10992,18320,21984,18320,21984,25648,916000,1242096,20507408,15234912,21166928,23434944,30605392,31301552,31045072,39617010.99,38751287.71,44753590.32,36546455.33,36823397.49,36766936.36,36752773.8,35220453.33,46155642.18,49652534.85,47030085.74,47450353.36,48095598.34,54186134.65,51702598.13,56672348.65,57757664.06,65565398.96,72604588.49,70012713.84,72774806.45,73100738.6,80682450.25,77542628.14,111788067,100591952.1,83697994.24,105618510.9,111801550.3,114477492.6,121737234.7,133263712.3,153968473.8,165500297.7,155977195.9,169174938.3,217354291.9,218131727.7,222977660.4,191624868.5,203173793.4,200039888,205602326.5
United Kingdom,GBR,122604768,116654432,116240400,115599200,139301616,130442064,140375168,137861664,135113664,150011488,167950432,175047600,169470992,180224832,193909872,205488112,211731568,217374128,213219152,223705520,228494368,242036512,254988752,264658048,257187152,271487744,271018752,275899200,270974784,272645568,297124752,312312032,314964768,327730144,319097760,315290864,312429280,320442448,333167520,345024224,353022736,360471648,353008080,316210528,362102128,365549952,375981360,385969424,386878096,414552288,419740512,410701424,426639824,429985056,431992928,437672128,453350384,473568336,461964448,466086448,469732128,481350672,455885872,498322320,483182672,489481088,507071952,501169248,466848560,456131360,470014256,319804912,428222672,454892928,475982912,449657072,246371024,466734976,437657472,460693040,441094304,412236640,395917184,392172576,423224976,429131344,453823040,468160272,448971904,452456368,475143856,469680832,468929712,454848960,442043280,417641040,436155232,461297600,475598192,485146576,500440112,544836800,528425744,540088256,552710736,576643984,574009568,570396864,555935056,546606132,584020017.6,588614801.4,592931498.6,603385663.2,607865989,622111621.4,618074666,592057027.4,606488304.2,628382547.4,652577395.1,660388283.8,648026448.1,659577321.9,617183889.6,603247367.2,598526349.6,604362139.7,604713988.6,644513311.7,579035974.6,560555006.5,548240956.3,545485794.4,529108886.3,559628081.4,568554785.8,571668517.3,570294855.6,581577310.3,600772869.1,608620899.8,593094781.2,579035584.6,575166271.9,566657195.1,588369718.7,562299491.1,567449514.5,560498588,567185702.2,575989121.4,560056165.2,571520579,573007765.8,569699843.1,567235742.9,558958769.3,544541359.4,494064941.7,511831408.8,469609467.9,487633418,477751331,438874167,422412773.4,399838871.9,387387320.5,379039891.9
